controller,profile_id,case_id,time_step,target_throughput,current_throughput,error,current_replicas,desired_replicas,safe_replicas,applied_replica_delta,raw_control_signal,clipped_control_signal,constraint_violation,next_throughput
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,42,80.0,79.59183672666185,0.40816327333814684,3,3,3,0,0.1428571456683514,0.1428571456683514,0,87.75510203599711
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,43,80.0,87.75510203599711,-7.755102035997112,3,1,1,-2,-2.714285712598989,-2.0,0,65.98639455493159
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,44,80.0,65.98639455493159,14.013605445068407,1,3,3,2,4.904761905773942,2.0,0,79.59183673295895
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,45,80.0,79.59183673295895,0.4081632670410471,3,3,3,0,0.14285714346436648,0.14285714346436648,0,87.75510203977538
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,46,80.0,87.75510203977538,-7.75510203977538,3,1,1,-2,-2.7142857139213827,-2.0,0,65.98639455719857
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,47,80.0,65.98639455719857,14.013605442801435,1,3,3,2,4.904761904980502,2.0,0,79.59183673431914
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,48,80.0,79.59183673431914,0.40816326568085515,3,3,3,0,0.1428571429882993,0.1428571429882993,0,87.75510204059148
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,49,80.0,87.75510204059148,-7.755102040591481,3,1,1,-2,-2.7142857142070183,-2.0,0,65.98639455768821
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,50,80.0,65.98639455768821,14.013605442311786,1,3,3,2,4.904761904809124,2.0,0,79.59183673461293
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,51,80.0,79.59183673461293,0.40816326538707415,3,3,3,0,0.14285714288547594,0.14285714288547594,0,87.75510204076775
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,52,80.0,87.75510204076775,-7.755102040767753,3,1,1,-2,-2.7142857142687133,-2.0,0,65.98639455779399
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,53,80.0,65.98639455779399,14.013605442206014,1,3,3,2,4.904761904772105,2.0,0,79.59183673467639
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,54,80.0,79.59183673467639,0.40816326532360847,3,3,3,0,0.14285714286326295,0.14285714286326295,0,87.75510204080584
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,55,80.0,87.75510204080584,-7.755102040805838,3,1,1,-2,-2.714285714282043,-2.0,0,65.98639455781684
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,56,80.0,65.98639455781684,14.013605442183163,1,3,3,2,4.904761904764107,2.0,0,79.5918367346901
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,57,80.0,79.5918367346901,0.408163265309895,3,3,3,0,0.14285714285846324,0.14285714285846324,0,87.75510204081405
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,58,80.0,87.75510204081405,-7.755102040814052,3,1,1,-2,-2.7142857142849177,-2.0,0,65.98639455782177
reference_p_only_v0.14.3,conservative_profile,conservative_step_down,59,80.0,65.98639455782177,14.013605442178232,1,3,3,2,4.904761904762381,2.0,0,79.59183673469306
